DateTime,Temperature (F),Humidity (%),CO2 (ppm),Fouquieria columnaris,Vitis arizonica
2025-03-22 06:45,97.78675668198335,77.78838958309407,262.8703510877463,98.5,98.5
2025-03-22 07:00,80.87393287000286,78.37275747290204,313.0158525169254,98.5,98.5
2025-03-22 07:15,76.58647759962095,66.97805632371252,337.7980072268541,98.5,98.5
2025-03-22 07:30,70.58222448418508,74.67676497932813,337.3008377131913,98.5,98.5
2025-03-22 07:45,90.96934757736867,74.46185558303205,251.78766385180717,98.5,98.25
2025-03-22 08:00,78.24601328866194,73.59332298855675,338.7224750357424,98.5,98.25
2025-03-22 08:15,82.73735795474595,84.10635884737974,343.1961000121738,98.5,98.25
2025-03-22 08:30,60.75159201745421,74.15079209626896,320.2834339760141,98.75,98.5
2025-03-22 08:45,84.70541988303508,82.75096487868498,382.2831019188435,98.75,98.5
2025-03-22 09:00,84.48382890889685,64.99443395414394,286.1262641827665,98.75,98.5
2025-03-22 09:15,84.67735987499027,75.95902032219504,369.26822721129884,98.75,98.5
2025-03-22 09:30,97.74992314058497,84.72314328189587,274.39101893368786,98.5,98.25
2025-03-22 09:45,87.27281196413934,65.33149751748773,286.6737244245739,98.5,98.25
2025-03-22 10:00,74.38031602295143,73.94766506092986,278.6858285100559,98.5,98.25
2025-03-22 10:15,77.48127815197365,78.2723794810715,373.9447294905252,98.5,98.25
2025-03-22 10:30,87.9052478370906,65.54323724511862,361.0935951264755,98.5,98.25
2025-03-22 10:45,62.40901886517079,82.70296817734209,313.06772851504286,98.75,98.5
2025-03-22 11:00,86.6706686178267,62.369887433889524,302.9232300663128,98.75,98.5
2025-03-22 11:15,86.82551478472638,88.39246526723156,251.8061805654067,98.75,98.5
2025-03-22 11:30,68.41530244295363,74.04664482654407,348.27154239519456,99.0,98.75
2025-03-22 11:45,65.15705190619413,70.08369259096429,385.0913375370394,99.25,99.0
2025-03-22 12:00,72.61713403696736,63.50421021487921,358.99270530602627,99.25,99.0
2025-03-22 12:15,74.5484308377049,72.97789929203594,282.63072767062175,99.25,99.0
2025-03-22 12:30,82.80787081671518,79.79412088172316,287.03028439742366,99.25,99.0
2025-03-22 12:45,77.54406053849281,62.83461837427152,309.1924011670272,99.25,99.0
2025-03-22 13:00,99.53495352236905,69.18807285503246,307.082435640058,99.0,98.75
2025-03-22 13:15,64.08179242992112,85.08052748318133,282.5272754055309,99.25,99.0
2025-03-22 13:30,68.35507024379339,79.38543076794981,360.8264902912376,99.5,99.25
2025-03-22 13:45,66.45238071539985,66.19119035572872,360.0519979837827,99.75,99.5
2025-03-22 14:00,86.12433301861594,64.82729387379267,348.9059168687542,99.75,99.5
2025-03-22 14:15,70.13166410159128,87.13455078602699,250.69448421967127,100.0,99.75
2025-03-22 14:30,78.65243091425225,68.61060664022953,378.4329617760191,100.0,99.75
2025-03-22 14:45,69.7770236800641,65.38500506695891,297.25813471486725,100.25,100.0
2025-03-22 15:00,66.35878334582078,89.99892055627808,254.03462574839452,100.5,100.25
2025-03-22 15:15,64.41500564657221,69.27575483333717,339.23866479033535,100.75,100.5
2025-03-22 15:30,86.25318357861093,63.74220563428091,353.26390132350275,100.75,100.5
2025-03-22 15:45,65.52731805394455,73.85272889258842,343.93454204743176,101.0,100.75
2025-03-22 16:00,67.86329446720214,73.03035330595446,304.72827473824356,101.25,101.0
2025-03-22 16:15,74.74900682643856,87.80407427490994,370.56324007236464,101.25,101.0
2025-03-22 16:30,92.8397291939174,64.02614842428915,299.91119145440354,101.0,100.75
2025-03-22 16:45,63.88405103172245,62.734092183879206,325.3561549981756,101.25,101.0
2025-03-22 17:00,93.51779629995215,62.7893601272004,379.0459155153563,101.0,100.75
2025-03-22 17:15,63.843936315758526,87.1286239746671,351.9053450414053,101.25,101.0
2025-03-22 17:30,99.05837860053583,73.48107533883231,263.25356520726945,101.0,100.75
2025-03-22 17:45,78.74604806590807,64.51819584465677,358.7994097134662,101.0,100.75
2025-03-22 18:00,99.07044352761349,77.81490295137871,376.2367376959604,100.75,100.5
2025-03-22 18:15,84.19382078980183,76.12870066952496,365.5543596502613,100.75,100.5
2025-03-22 18:30,89.57054317593207,65.95220243246698,316.74713997100537,100.75,100.5
2025-03-22 18:45,61.56751169017283,78.09114418279113,365.5206907799361,101.0,100.75
2025-03-22 19:00,71.31227850305638,70.20693702950837,260.5880727353544,101.25,100.75
2025-03-22 19:15,64.80786244852676,67.1511230319261,285.59172565560766,101.5,101.0
2025-03-22 19:30,71.8456079008858,75.31201832697084,371.36136544768044,101.5,101.0
2025-03-22 19:45,64.74910875816977,68.74947784549163,255.7942935690333,101.75,101.25
2025-03-22 20:00,72.71932717575905,66.66419765283639,305.7275626838304,101.75,101.25
2025-03-22 20:15,76.57051978058679,86.39167224899023,370.4657840059007,101.75,101.25
2025-03-22 20:30,62.56589985395137,64.67287729720252,312.41966763654534,102.0,101.5
2025-03-22 20:45,87.69888477480079,68.41769931854498,261.84690762556033,102.0,101.5
2025-03-22 21:00,82.66405816826301,71.58415139549477,314.2757532517402,102.0,101.5
2025-03-22 21:15,70.61557963757781,68.20914930900068,352.51023057622353,102.0,101.5
2025-03-22 21:30,80.92992213866799,66.32131927733309,294.29487638576376,102.0,101.5
2025-03-22 21:45,63.75762043033767,83.13438291163764,376.9143285999966,102.25,101.75
2025-03-22 22:00,83.03785982224717,69.87048476170744,381.71149614770087,102.25,101.75
2025-03-22 22:15,97.17184790304856,63.375388730980156,273.4871813140147,102.0,101.5
2025-03-22 22:30,72.74275809805295,76.22685487370087,263.07410134280235,102.0,101.5
2025-03-22 22:45,86.69641519854727,63.76465491709231,291.90995246854135,102.0,101.5
2025-03-22 23:00,65.27191449617568,70.72558822322783,315.6659706260913,102.25,101.75
2025-03-22 23:15,88.65308816474263,86.45480286816851,271.98197005135904,102.25,101.75
2025-03-22 23:30,71.57624371788805,71.07483585318658,283.8195638333218,102.25,101.75
2025-03-22 23:45,67.32765448028468,78.9752692286475,380.66182545949437,102.5,102.0
2025-03-23 00:00,83.46051739240333,75.43876608025894,350.08320300929427,102.5,102.0
2025-03-23 00:15,60.804301847499744,64.13174537333927,333.71243924908646,102.75,102.25
2025-03-23 00:30,93.15760116869453,79.47208793372505,349.11380041091917,102.5,102.0
2025-03-23 00:45,60.18781904770188,85.68104990801419,250.38162166132975,102.75,102.25
2025-03-23 01:00,87.11266147184921,62.796374221360324,270.37299137396315,102.75,102.25
2025-03-23 01:15,70.80031892768659,82.61040267389374,346.8450314066493,102.75,102.25
2025-03-23 01:30,89.4077608849038,80.70633844556934,350.095589708395,102.75,102.0
2025-03-23 01:45,98.48754180469753,85.99981724991437,369.4162090377516,102.5,101.75
2025-03-23 02:00,69.95012574079833,63.12275796400401,331.97703198666954,102.75,101.75
2025-03-23 02:15,83.04629337671348,69.17086138190037,328.0150061552391,102.75,101.75
2025-03-23 02:30,83.68167725087356,80.82874461679123,305.669283470955,102.75,101.75
2025-03-23 02:45,82.89007623163494,60.66053936659951,364.3178512602729,102.75,101.75
2025-03-23 03:00,68.92326530562474,82.02227033191465,369.2832273009836,103.0,102.0
2025-03-23 03:15,98.1099604606794,85.73935737003363,313.2230148302651,102.75,101.75
2025-03-23 03:30,77.8850151447051,73.59912157130273,302.58300062491844,102.75,101.75
2025-03-23 03:45,93.85634689884512,73.02989710279957,257.0567129238667,102.5,101.5
2025-03-23 04:00,87.97917101270018,68.35406886208098,360.890720645404,102.5,101.5
2025-03-23 04:15,71.89747803420535,60.15155610015262,344.2279870046344,102.5,101.5
2025-03-23 04:30,92.55191278809909,65.58910549999068,311.4882759010487,102.25,101.25
2025-03-23 04:45,75.86022963387938,89.39592355267114,320.65595227796587,102.25,101.25
2025-03-23 05:00,95.24412788444647,86.01858231364069,375.4473152095592,102.0,101.0
2025-03-23 05:15,83.25091490543434,67.99513916246764,372.87437075771805,102.0,101.0
2025-03-23 05:30,95.26941447419411,88.91246571363139,275.07169257691936,101.75,100.75
2025-03-23 05:45,87.70126360311063,71.03137847859857,368.86132897698883,101.75,100.75
2025-03-23 06:00,89.01017119278562,68.9275612425354,321.36345207141414,101.75,100.75
2025-03-23 06:15,80.05297527706809,64.58422906349655,264.85651286415515,101.75,100.75
2025-03-23 06:30,98.24334538892896,87.04833208532023,293.607720633647,101.5,100.5
2025-03-23 06:45,85.7596079691855,89.60977473200577,346.1724035972725,101.5,100.5
2025-03-23 07:00,76.95420194232719,69.82234212158048,375.08074745633843,101.5,100.5
2025-03-23 07:15,84.25572856511697,81.10291270075281,265.1689628248003,101.5,100.5
2025-03-23 07:30,60.76772793237334,70.05910229428665,335.35144780506073,101.75,100.75
2025-03-23 07:45,72.06299266698197,63.14972217916365,344.93804962009807,101.75,100.75
2025-03-23 08:00,86.4069414997074,71.78076920646971,288.6647808788725,101.75,100.75
2025-03-23 08:15,71.60310428841777,76.54709882283528,355.9296834426808,101.75,100.75
2025-03-23 08:30,84.72061715995366,63.690502775294824,264.46596393323927,101.75,100.75
2025-03-23 08:45,77.15074803783065,84.54818324369283,283.55476432570345,101.75,100.75
2025-03-23 09:00,65.41896256889801,74.92089350679869,250.06873493200607,102.0,101.0
2025-03-23 09:15,71.93129303824124,67.03148857513719,320.3833083521594,102.0,101.0
2025-03-23 09:30,82.7985964280506,77.7827873562883,286.8810337275392,102.0,101.0
2025-03-23 09:45,83.63491044992693,83.79777918163207,260.92944614998225,102.0,101.0
2025-03-23 10:00,82.97300995398315,69.82873047155927,373.3234035010408,102.0,101.0
2025-03-23 10:15,86.12803279428535,81.04428973201783,277.8130978769801,102.0,101.0
2025-03-23 10:30,86.08413080006756,72.83577539942063,329.4247704006564,102.0,101.0
2025-03-23 10:45,77.25673741735896,88.92153506536803,288.0051602377992,102.0,101.0
2025-03-23 11:00,95.86186383404252,83.12820259808194,333.649940592561,101.75,100.75
2025-03-23 11:15,74.70247480191586,70.69052707566063,341.6015287177044,101.75,100.75
2025-03-23 11:30,77.43459701062507,60.53243877185286,351.58278085353675,101.75,100.75
2025-03-23 11:45,95.67693420062689,79.72559686141284,291.40165101636904,101.5,100.5
2025-03-23 12:00,92.24775956184342,65.93616475754557,256.61571657564383,101.25,100.25
2025-03-23 12:15,88.15554334161465,63.65637526947398,370.01803071254005,101.25,100.25
2025-03-23 12:30,64.00907549249204,87.95329354190382,385.70113016166124,101.5,100.5
2025-03-23 12:45,96.77930454978694,89.9984691064475,374.07146062940825,101.25,100.25
2025-03-23 13:00,88.56965198196445,68.09666461693155,261.5654068129031,101.25,100.25
2025-03-23 13:15,99.95388026271466,69.05305656497814,359.91906727515567,101.0,100.0
2025-03-23 13:30,65.97793218631975,64.94966817714506,318.04048504479795,101.25,100.25
2025-03-23 13:45,94.72504229472857,73.73054327788871,338.49698716587096,101.0,100.0
2025-03-23 14:00,66.499717387055,85.97531279507243,335.64013509027683,101.25,100.25
2025-03-23 14:15,84.62238257135377,81.04517856374633,324.90438061206527,101.25,100.25
2025-03-23 14:30,64.95279931397766,85.38994674229762,344.5109115326459,101.5,100.5
2025-03-23 14:45,93.92032917288938,66.85444967020742,336.28499999344706,101.25,100.25
2025-03-23 15:00,92.29275834900042,81.9136820222544,330.7577097096678,101.0,100.0
2025-03-23 15:15,82.76402954458374,87.5557988518818,269.99543463849693,101.0,100.0
2025-03-23 15:30,76.28733188903999,68.4424834264317,371.0912428169805,101.0,100.0
2025-03-23 15:45,62.766679818205525,80.71960630773556,355.48935915789804,101.25,100.25
2025-03-23 16:00,87.89715092578254,72.01972235069563,385.0116879904676,101.25,100.25
2025-03-23 16:15,78.14170730712276,68.70679935476768,360.84402047923925,101.25,100.25
2025-03-23 16:30,88.88222397881391,89.08870406263048,331.5529779373237,101.25,100.25
2025-03-23 16:45,94.65529303714517,70.45899689904878,378.40345715251806,101.0,100.0
2025-03-23 17:00,99.02086020011544,63.235490437820616,341.59677920833974,100.75,99.75
2025-03-23 17:15,94.23213369570445,71.65767628861006,293.41815656025034,100.5,99.5
2025-03-23 17:30,60.46856336740008,73.43034872879947,274.57047797057106,100.75,99.75
2025-03-23 17:45,74.39912257913456,82.56632476497714,334.603089091311,100.75,99.75
2025-03-23 18:00,89.19962249696232,88.49742800841008,353.06437889136265,100.75,99.75
2025-03-23 18:15,66.86518709045762,84.51170951382637,365.3826988879854,101.0,100.0
2025-03-23 18:30,80.84146424816517,87.92823933765318,289.940311523042,101.0,100.0
2025-03-23 18:45,62.17351953357014,74.25180389924793,376.2800198276716,101.25,100.25
2025-03-23 19:00,67.999860995856,81.57949704709303,330.9159786726662,101.5,100.5
2025-03-23 19:15,60.74087177842456,69.27148755037207,351.23302765301867,101.75,100.75
2025-03-23 19:30,91.74790813429682,62.08761325557054,363.1385966358314,101.5,100.5
2025-03-23 19:45,68.9569875224152,70.9642057597798,380.37947777690545,101.75,100.5
2025-03-23 20:00,73.81406722787611,80.93745684984893,290.59864859411005,101.75,100.5
2025-03-23 20:15,97.12325173862364,68.23866330744131,304.94532660764594,101.5,100.25
2025-03-23 20:30,88.17657607694132,85.84217686924563,375.995422769837,101.5,100.25
2025-03-23 20:45,61.273557181252315,83.72318549948706,366.8266593835135,101.75,100.5
2025-03-23 21:00,66.5877662599165,65.82127647553808,305.8790741609994,102.0,100.75
2025-03-23 21:15,84.85913605999055,69.9251028747242,315.42735721846657,102.0,100.75
2025-03-23 21:30,83.0891435441667,84.75907852647275,350.40066765029326,102.0,100.75
2025-03-23 21:45,69.51571285498035,67.31813368533898,258.57495045423605,102.25,101.0
2025-03-23 22:00,97.36855991699176,69.94806437001392,301.42460618050796,102.0,100.75
2025-03-23 22:15,84.55863823863584,70.2920079726926,278.87222802785516,102.0,100.75
2025-03-23 22:30,81.42531212099833,84.03126083477301,322.6313257171887,102.0,100.75
2025-03-23 22:45,83.59639905418284,61.1109079681505,358.09433966181433,102.0,100.75
2025-03-23 23:00,89.20488118067078,62.21360949364243,268.18948132615253,102.0,100.75
2025-03-23 23:15,72.47779981918407,77.35354644488812,388.1428240025016,102.0,100.75
2025-03-23 23:30,75.92884248864368,71.913359729882,315.3956394530577,102.0,100.75
2025-03-23 23:45,68.39374995900488,78.98655958832123,358.2223361815252,102.25,101.0
2025-03-24 00:00,67.44772023521345,67.99383828538149,299.33828857590066,102.5,101.25
2025-03-24 00:15,97.77489559935734,87.28748032444682,318.3391489422146,102.25,101.0
2025-03-24 00:30,89.5820318019715,82.82825661523368,385.0809938315479,102.0,100.75
2025-03-24 00:45,79.61835234470269,62.03238661651188,346.63670198778607,102.0,100.75
2025-03-24 01:00,69.09658511893294,83.51716431855102,253.59145082006808,102.25,101.0
2025-03-24 01:15,70.17425927081572,89.08747116936753,282.47749867214804,102.5,101.25
2025-03-24 01:30,62.32116641295502,88.27306861762419,286.29650597861144,102.75,101.5
2025-03-24 01:45,77.37666502232483,82.06451394076343,384.24696944452677,102.75,101.5
2025-03-24 02:00,72.47183527976411,63.70781260443647,357.7396137963912,102.75,101.5
2025-03-24 02:15,87.85373955261838,77.28230297521363,345.00828639861203,102.75,101.5
2025-03-24 02:30,75.11007357169923,68.52698186521467,259.75110341287336,102.75,101.5
2025-03-24 02:45,67.1841471023854,89.10638830908742,362.53403355421773,103.0,101.75
2025-03-24 03:00,60.98714913565325,81.52457176084827,275.43425661056125,103.25,102.0
2025-03-24 03:15,62.689985258529944,78.32296769362257,270.8292664372289,103.5,102.25
2025-03-24 03:30,87.17571093994269,80.85264127814179,371.6389865151899,103.5,102.25
2025-03-24 03:45,78.14787378224182,73.13937387329041,250.70520015264088,103.5,102.25
2025-03-24 04:00,81.4631684443489,71.1821025431282,258.8591837744511,103.5,102.25
2025-03-24 04:15,95.86685172161368,88.07398738319893,378.71683844748355,103.25,102.0
2025-03-24 04:30,99.61355789586817,69.9578140437806,285.2177602454522,103.0,101.75
2025-03-24 04:45,68.67587937593896,61.24308395198158,358.4073584109553,103.25,102.0
2025-03-24 05:00,86.52312812400403,72.02520462463372,342.00424623889603,103.25,102.0
2025-03-24 05:15,70.53289506948603,83.71021057865016,265.71253072063416,103.5,102.25
2025-03-24 05:30,60.82603997862915,79.45405074146758,361.290046468383,103.75,102.5
2025-03-24 05:45,90.33514615344566,88.86512326433623,279.0347379814674,103.75,102.5
2025-03-24 06:00,72.80068603289871,63.18605602857413,347.35972134532733,103.75,102.5
2025-03-24 06:15,75.33855576687591,87.3463890668815,303.31946796102915,103.75,102.5
2025-03-24 06:30,83.53268454214422,71.06547581742187,326.26638016294476,103.75,102.5
2025-03-24 06:45,93.24193820944761,74.22007756265737,382.46890435255887,103.5,102.25
2025-03-24 07:00,85.15927374364595,72.85446463467703,286.28518465321855,103.5,102.25
2025-03-24 07:15,94.90602621789581,63.493568432773245,292.1539240260619,103.25,102.0
2025-03-24 07:30,70.94168139262543,67.43389367175565,290.9535583380488,103.5,102.0
2025-03-24 07:45,91.92187335650254,82.26814707689375,301.803181793836,103.25,101.75
2025-03-24 08:00,67.42543777223808,60.69022625537086,330.72728122199965,103.5,102.0
2025-03-24 08:15,98.11166627887778,64.01663323158823,362.0351669776372,103.25,101.75
2025-03-24 08:30,87.4995310555126,60.756305063740506,375.03589254122465,103.25,101.75
2025-03-24 08:45,68.62030708454233,85.72164171970647,258.56644378996066,103.5,102.0
2025-03-24 09:00,97.89482361955697,78.51974483345339,341.01351490659073,103.25,101.75
2025-03-24 09:15,89.23423227080632,65.09785986355676,332.93664349704943,103.25,101.75
2025-03-24 09:30,70.15766570380103,83.06316669161261,334.13146826178007,103.5,101.75
2025-03-24 09:45,68.53247909469928,89.00401792354661,361.0666636575801,103.75,102.0
2025-03-24 10:00,80.72802855722654,88.03681123590054,381.299877123352,103.75,102.0
2025-03-24 10:15,61.02650872218126,87.64642643436495,354.755862710935,104.0,102.25
2025-03-24 10:30,68.29880301764437,60.2343064621723,274.0274580625586,104.25,102.5
2025-03-24 10:45,76.98741875006024,77.67040466955835,383.6511627888939,104.25,102.5
2025-03-24 11:00,74.96679921336903,67.69897849917088,371.128843691692,104.25,102.5
2025-03-24 11:15,78.54301697459243,76.93941642929576,291.95175967481947,104.25,102.5
2025-03-24 11:30,71.10514825178927,69.54090867481663,267.11532677846196,104.5,102.5
2025-03-24 11:45,83.47137385832676,64.60999628317838,362.8386842840959,104.5,102.5
2025-03-24 12:00,94.55422423692926,73.33481170075041,386.6892554842472,104.25,102.25
2025-03-24 12:15,64.70127423848132,74.8528898152912,267.84819512170577,104.5,102.5
2025-03-24 12:30,80.69516428616457,89.69296520542873,341.1903087635233,104.5,102.5
2025-03-24 12:45,65.28272425380614,61.2716365241562,251.3771643264831,104.75,102.75
2025-03-24 13:00,88.67438724770375,69.0346559669183,254.96900706203883,104.75,102.75
2025-03-24 13:15,75.84238811229174,85.55681535264968,359.92550943925164,104.75,102.75
2025-03-24 13:30,82.61685247434036,79.79086494378129,364.181701689827,104.75,102.75
2025-03-24 13:45,67.33119344856314,84.80049095537687,298.90846284593573,105.0,103.0
2025-03-24 14:00,65.79391037373509,79.80872755679333,312.714451877707,105.25,103.25
2025-03-24 14:15,79.52225122595819,82.78608927438398,359.1268080588601,105.25,103.25
2025-03-24 14:30,74.22450951399823,74.78765249991172,370.0786517329421,105.25,103.25
2025-03-24 14:45,97.61727781011253,66.14633078692792,288.65410251772437,105.0,103.0
2025-03-24 15:00,90.6130101522786,84.300115825116,359.80030206080835,104.75,102.75
2025-03-24 15:15,89.94654479402189,77.03461963991907,278.12292727243494,104.75,102.75
2025-03-24 15:30,96.14878958983734,64.1851558136049,312.62791461165875,104.5,102.5
2025-03-24 15:45,63.336897417680746,84.14682080612599,350.6456152531453,104.75,102.75
2025-03-24 16:00,82.08769879689626,88.75757731087735,346.0117795482833,104.75,102.75
2025-03-24 16:15,83.37904275823075,70.38491617885397,320.32046791503797,104.75,102.75
2025-03-24 16:30,98.47745514188917,68.8053675625933,343.782276726716,104.5,102.5
2025-03-24 16:45,71.68590107170195,62.45325534622698,257.07460469657974,104.75,102.5
2025-03-24 17:00,69.63315119661787,79.93473679348247,290.3574159186348,105.0,102.75
2025-03-24 17:15,64.01175769061992,88.7688485548949,280.2782154735254,105.25,103.0
2025-03-24 17:30,60.65718518365897,64.07978069974823,261.45103060015,105.5,103.25
2025-03-24 17:45,97.18117267168762,74.55478893957947,279.0764789446271,105.25,103.0
2025-03-24 18:00,86.7966618636364,62.947145539597436,370.40421929133413,105.25,103.0
2025-03-24 18:15,91.4061164809255,61.023297111294475,375.4791170117958,105.0,102.75
2025-03-24 18:30,71.26920423015797,79.93503152002937,324.6348742936596,105.0,102.75
2025-03-24 18:45,83.45640664745306,86.03061526030494,317.8153193932861,105.0,102.75
2025-03-24 19:00,62.55821064483924,70.12711608378089,314.84347798680096,105.25,103.0
2025-03-24 19:15,79.42510383738491,86.27295523230298,384.26629827793107,105.25,103.0
2025-03-24 19:30,99.09980558977787,63.511592974530956,381.7146146210454,105.0,102.75
2025-03-24 19:45,95.06020981266363,67.13882045752429,280.30830903531745,104.75,102.5
2025-03-24 20:00,73.52635807347383,87.04820180720155,263.2988449010133,104.75,102.5
2025-03-24 20:15,98.46280618165994,75.25529681072011,257.6136439115765,104.5,102.25
2025-03-24 20:30,69.26806505884818,78.24577151391073,300.07286930783704,104.75,102.5
2025-03-24 20:45,97.97275289662726,61.14054697627524,308.4559991426389,104.5,102.25
2025-03-24 21:00,97.65510818825994,63.85169730443667,284.6746041717544,104.25,102.0
2025-03-24 21:15,91.96810349409567,61.67372437502559,378.8315101583832,104.0,101.75
2025-03-24 21:30,85.21791747467165,87.15002219849008,367.2015606003368,104.0,101.75
2025-03-24 21:45,94.97151866499789,64.04384891612841,354.2248303666831,103.75,101.5
2025-03-24 22:00,71.72081138031187,85.49018479826263,317.7454955561495,103.75,101.5
2025-03-24 22:15,93.95774221251673,70.53104098117359,374.1094075744771,103.5,101.25
2025-03-24 22:30,84.71506767670095,84.0179248909734,382.32622971193166,103.5,101.25
2025-03-24 22:45,60.52947431035598,70.95130642370242,374.2740800163396,103.75,101.5
2025-03-24 23:00,73.88934071728879,68.03052119078629,286.59057186376157,103.75,101.5
2025-03-24 23:15,65.9256344379266,62.80982103567172,370.99183234174933,104.0,101.75
2025-03-24 23:30,99.27317559273013,68.42119771722402,299.0513956649567,103.75,101.5
2025-03-24 23:45,79.13481228159952,74.1443915015184,267.25755125913116,103.75,101.5
2025-03-25 00:00,79.89565461994651,84.52526396690386,354.10713588714833,103.75,101.5
2025-03-25 00:15,85.57890065594894,73.57544864306094,363.24383848067197,103.75,101.5
2025-03-25 00:30,74.7433842451847,89.14306724812852,388.14930675092165,103.75,101.5
2025-03-25 00:45,65.47601086742395,76.24899032564468,317.3340477724109,104.0,101.75
2025-03-25 01:00,92.88470932776983,60.7483688943433,285.1431553263184,103.75,101.5
2025-03-25 01:15,67.59391647611032,72.46101900573818,259.1548128996674,104.0,101.75
2025-03-25 01:30,80.45275930185824,80.66697322159541,307.8456997129765,104.0,101.75
2025-03-25 01:45,68.97268115898957,67.02874938749474,330.840007508093,104.25,102.0
2025-03-25 02:00,63.913779379761365,80.95889852544477,319.509731503425,104.5,102.25
2025-03-25 02:15,94.48766069686734,75.11091915544549,272.79027091926724,104.25,102.0
2025-03-25 02:30,98.9167795609252,60.77213326749346,302.016365860692,104.0,101.75
2025-03-25 02:45,98.43338632252001,83.23058848440617,378.5069023813266,103.75,101.5
2025-03-25 03:00,96.26221996884716,76.81121111442225,314.30114041205377,103.5,101.25
2025-03-25 03:15,90.96189330794556,62.4748050924328,321.71128238095537,103.25,101.0
2025-03-25 03:30,73.32580608114567,74.25642100386818,316.0676266283978,103.25,101.0
2025-03-25 03:45,63.24405559951987,68.6187864532424,303.8601368004786,103.5,101.25
2025-03-25 04:00,76.2896468565523,86.39044627763799,258.4877927253305,103.5,101.25
2025-03-25 04:15,69.28936568683771,68.54781158421746,282.08583111216956,103.75,101.5
2025-03-25 04:30,65.29950539031933,88.25061212922597,319.9996970863925,104.0,101.75
2025-03-25 04:45,62.13708727147301,76.38398248041338,331.8205962999126,104.25,102.0
2025-03-25 05:00,89.02377456842315,69.70841128640164,316.9393143310351,104.25,102.0
2025-03-25 05:15,60.45709834500124,84.40635052252732,300.94498840507345,104.5,102.25
2025-03-25 05:30,90.82322994011105,80.92201135097298,362.48964599212496,104.25,102.0
2025-03-25 05:45,65.877865816015,72.41887487087638,347.26718577994455,104.5,102.25
2025-03-25 06:00,63.18088330347023,78.8885490811978,382.35882112029253,104.75,102.5
2025-03-25 06:15,63.584121369544214,83.35752792084844,253.88297928331875,105.0,102.75
2025-03-25 06:30,86.88191229415658,85.54673382850468,354.1711229472351,105.0,102.75
2025-03-25 06:45,69.81468839411379,84.4923814114219,258.59262159987975,105.25,103.0
2025-03-25 07:00,76.82157866720394,64.98231265780254,290.73712126547866,105.25,103.0
2025-03-25 07:15,82.29475165295668,84.85168657510756,378.3942754733581,105.25,103.0
2025-03-25 07:30,94.42204695315175,61.75887176651317,358.54974149968416,105.0,102.75
2025-03-25 07:45,89.08177050845313,66.00512044651705,342.682682749612,105.0,102.75
2025-03-25 08:00,70.81311620954858,78.68780160197967,305.95750602437386,105.25,102.75
2025-03-25 08:15,65.2593119716451,63.44077576340713,256.975856831005,105.5,103.0
2025-03-25 08:30,62.21497281684792,78.100427851686,286.4353926658605,105.75,103.25
2025-03-25 08:45,72.0639453792377,69.23897074090691,317.3216344288954,105.75,103.25
