Time,Relative Humidity (%),Temperature (°F),CO2 Levels (ppm),Plant Population
2025-03-22 09:15:00,70.2670677384366,81.7275903296599,271.05101172538167,98.0
2025-03-22 09:30:00,65.70134098157659,81.77416072139171,330.75120078514817,98.0
2025-03-22 09:45:00,85.52409871284672,81.82072141932541,301.40056763657003,98.0
2025-03-22 10:00:00,75.94400907889012,81.867272169059,376.94574612477516,98.0
2025-03-22 10:15:00,65.28176902642625,81.9138127162449,377.612274631696,97.0
2025-03-22 10:30:00,71.64813626575818,81.96034280659121,274.83374204148595,97.0
2025-03-22 10:45:00,78.62457388055796,82.00686218586317,307.3874532240493,99.0
2025-03-22 11:00:00,70.1568497617988,82.05337059988457,256.12859093757334,99.0
2025-03-22 11:15:00,66.8539809592464,82.0998677945391,352.91701803596743,98.0
2025-03-22 11:30:00,76.80135089232411,82.14635351577172,355.203594701479,98.0
2025-03-22 11:45:00,60.76708442630013,82.19282750959016,376.0643601925049,99.0
2025-03-22 12:00:00,82.71460691240407,82.23928952206616,267.57434452117684,99.0
2025-03-22 12:15:00,64.65401001516645,82.28573929933692,371.4422066464771,98.0
2025-03-22 12:30:00,67.32085984552438,82.33217658760655,298.5858179459015,99.0
2025-03-22 12:45:00,80.75477479427306,82.37860113314734,330.46154496492244,99.0
2025-03-22 13:00:00,87.89394079626503,82.42501268230123,280.5945060545616,98.0
2025-03-22 13:15:00,72.73932383675023,82.47141098148117,358.76277762245536,98.0
2025-03-22 13:30:00,80.54190428309414,82.51779577717251,256.7529098339914,98.0
2025-03-22 13:45:00,63.89102751154833,82.56416681593436,297.40398105785897,99.0
2025-03-22 14:00:00,79.88977290338026,82.61052384440103,387.5240446937397,98.0
2025-03-22 14:15:00,84.19133806872173,82.65686660928336,324.213813261476,97.0
2025-03-22 14:30:00,86.76255670731246,82.70319485737011,381.37930075229457,97.0
2025-03-22 14:45:00,65.00013990736493,82.74950833552938,386.8494104204743,98.0
2025-03-22 15:00:00,88.82528540200717,82.79580679070999,318.729530978519,98.0
2025-03-22 15:15:00,82.84654072224703,82.84208996994279,262.2566098315369,97.0
2025-03-22 15:30:00,89.73513940105866,82.88835762034215,294.295330950511,97.0
2025-03-22 15:45:00,74.85756959288878,82.93460948910723,313.27427829940837,96.0
2025-03-22 16:00:00,61.971189406012435,82.98084532352348,328.34063498602114,97.0
2025-03-22 16:15:00,62.469855713884655,83.02706487096394,321.77204625930403,97.0
2025-03-22 16:30:00,80.10811785767031,83.0732678788906,265.673191240801,97.0
2025-03-22 16:45:00,81.5755288013846,83.11945409485588,362.5972425865819,97.0
2025-03-22 17:00:00,89.0271178406353,83.1656232665039,329.3675461186716,97.0
2025-03-22 17:15:00,78.26092752669746,83.21177514157193,253.33335797398263,97.0
2025-03-22 17:30:00,70.12206650920623,83.25790946789178,257.8633220252729,97.0
2025-03-22 17:45:00,87.78895835854806,83.30402599339106,272.59673099019477,97.0
2025-03-22 18:00:00,75.26197187123655,83.35012446609473,253.01601974808568,98.0
2025-03-22 18:15:00,64.41515612616791,83.39620463412632,272.02409214147826,98.0
2025-03-22 18:30:00,76.72694556899563,83.44226624570943,293.9268853097143,98.0
2025-03-22 18:45:00,78.27677526444346,83.48830904916902,254.28239262638323,99.0
2025-03-22 19:00:00,65.53124655371448,83.5343327929328,347.94250743136206,99.0
2025-03-22 19:15:00,78.05559070028234,83.58033722553266,366.5053459459599,99.0
2025-03-22 19:30:00,88.44084238681009,83.62632209560596,305.8450433305137,98.0
2025-03-22 19:45:00,78.70471632795724,83.672287151897,281.4156977699584,99.0
2025-03-22 20:00:00,88.13784263592642,83.71823214325829,344.9548668452943,99.0
2025-03-22 20:15:00,89.53357066691328,83.764156818652,304.12149237420505,100.0
2025-03-22 20:30:00,87.96731796232868,83.8100609271513,360.9037340336475,99.0
2025-03-22 20:45:00,68.53977473519652,83.85594421794173,345.24918787525803,99.0
2025-03-22 21:00:00,80.9354463292901,83.90180644032256,316.3242394814109,98.0
2025-03-22 21:15:00,81.38478980303165,83.94764734370823,366.4221901080073,97.0
2025-03-22 21:30:00,73.51310659757308,83.99346667762958,389.54235283255616,97.0
2025-03-22 21:45:00,61.35929533761074,84.0392641917354,266.10151323119624,98.0
2025-03-22 22:00:00,61.12794355252569,84.0850396357936,295.29738477165085,97.0
2025-03-22 22:15:00,67.38561199429039,84.13079275969278,379.4671238598793,97.0
2025-03-22 22:30:00,83.18022032341014,84.1765233134434,318.4679566870504,96.0
2025-03-22 22:45:00,78.61058511422226,84.2222310471793,282.646616849419,96.0
2025-03-22 23:00:00,74.65343331506259,84.267915711159,303.505918027436,97.0
2025-03-22 23:15:00,69.12845709471802,84.31357705576704,317.8366742569953,96.0
2025-03-22 23:30:00,86.0313272151223,84.35921483151542,267.4862912441128,96.0
2025-03-22 23:45:00,85.48404617030153,84.40482878904487,336.9743550360088,95.0
2025-03-23 00:00:00,74.89042024331275,84.45041867912629,358.251991065208,96.0
2025-03-23 00:15:00,85.26085396777569,84.49598425266207,281.35166355868876,96.0
2025-03-23 00:30:00,69.68261305738561,84.54152526068746,320.8334007658949,96.0
2025-03-23 00:45:00,69.08866653978752,84.58704145437196,338.31761995899797,97.0
2025-03-23 01:00:00,83.02159087913661,84.63253258502061,271.52023481439994,96.0
2025-03-23 01:15:00,62.87716883512094,84.67799840407541,378.8852751796726,96.0
2025-03-23 01:30:00,87.23200924944716,84.72343866311668,381.4788641981549,95.0
2025-03-23 01:45:00,76.26289543012247,84.76885311386438,262.11702569351365,96.0
2025-03-23 02:00:00,81.31551919225738,84.81424150817946,306.87538510004043,95.0
2025-03-23 02:15:00,74.74906574750435,84.85960359806528,343.9667462353699,95.0
2025-03-23 02:30:00,72.0238648451765,84.9049391356689,284.22966605898046,96.0
2025-03-23 02:45:00,78.10350924314967,84.95024787328245,268.2811663552786,95.0
2025-03-23 03:00:00,84.94570823288463,84.99552956334453,351.6225840779529,95.0
2025-03-23 03:15:00,84.16203456441347,85.0407839584415,259.1696026279179,94.0
2025-03-23 03:30:00,84.5886929550022,85.08601081130884,376.8118200914487,94.0
2025-03-23 03:45:00,65.36521441033975,85.13120987483254,260.5240327995653,94.0
2025-03-23 04:00:00,88.3133678561383,85.17638090205041,367.2386609081411,94.0
2025-03-23 04:15:00,74.00222340835218,85.22152364615349,324.9439137745299,94.0
2025-03-23 04:30:00,61.11862063199663,85.2666378604873,386.0422777437293,94.0
2025-03-23 04:45:00,79.66947017472205,85.31172329855328,297.32986614611605,94.0
2025-03-23 05:00:00,74.80755258487657,85.35677971401006,381.76506978905945,94.0
2025-03-23 05:15:00,69.38369482806058,85.40180686067491,272.6161133513449,94.0
2025-03-23 05:30:00,72.8547121203981,85.44680449252496,270.25789012492737,95.0
2025-03-23 05:45:00,69.38661698918925,85.49177236369864,333.58184765543797,95.0
2025-03-23 06:00:00,86.31923286310831,85.53671022849699,250.30371999123346,94.0
2025-03-23 06:15:00,62.28172255688593,85.58161784138497,345.81218043810895,95.0
2025-03-23 06:30:00,77.0442574620492,85.62649495699286,275.4677818860949,94.0
2025-03-23 06:45:00,62.23559410946811,85.67134133011756,283.1789019232747,94.0
2025-03-23 07:00:00,87.66539435453714,85.71615671572395,261.65249823543076,93.0
2025-03-23 07:15:00,79.7334769289381,85.76094086894624,303.2224035112995,93.0
2025-03-23 07:30:00,68.30752690822979,85.80569354508924,325.8786834655026,93.0
2025-03-23 07:45:00,66.61717964689177,85.85041449962982,257.46571416861656,93.0
2025-03-23 08:00:00,63.17008979911704,85.89510348821808,319.3258554506341,94.0
2025-03-23 08:15:00,60.61927461127427,85.93976026667887,311.35234613022715,94.0
2025-03-23 08:30:00,65.27437334048018,85.98438459101297,375.2167881874881,94.0
2025-03-23 08:45:00,83.75312183183448,86.02897621739852,287.96414400385436,95.0
2025-03-23 09:00:00,79.0173445372964,86.07353490219229,315.365823847706,96.0
2025-03-23 09:15:00,68.61651057648614,86.11806040193107,310.7891278684134,96.0
2025-03-23 09:30:00,64.63602459306222,86.16255247333294,347.4338687453067,97.0
2025-03-23 09:45:00,70.58773249298083,86.20701087329864,297.47829684734825,97.0
2025-03-23 10:00:00,61.273316723099235,86.25143535891289,277.91049066022504,97.0
2025-03-23 10:15:00,76.22964297263584,86.29582568744571,359.10031021870725,98.0
2025-03-23 10:30:00,77.84400190891449,86.34018161635376,262.86305659978655,98.0
2025-03-23 10:45:00,78.62357282205352,86.38450290328164,363.97593655080345,97.0
2025-03-23 11:00:00,76.98527180424335,86.42878930606324,251.60667759897174,97.0
2025-03-23 11:15:00,87.40593264706662,86.47304058272303,336.27288620847935,96.0
2025-03-23 11:30:00,71.20925597412072,86.51725649147745,285.20466023261656,96.0
2025-03-23 11:45:00,72.23732164667085,86.56143679073614,263.4408599895164,96.0
2025-03-23 12:00:00,84.73924416077396,86.60558123910334,348.7003762887066,96.0
2025-03-23 12:15:00,67.14913853722871,86.64968959537916,369.02377448678544,97.0
2025-03-23 12:30:00,85.39740547274573,86.6937616185609,380.37244841462973,97.0
2025-03-23 12:45:00,60.80707863664994,86.7377970678444,364.1295118755893,96.0
2025-03-23 13:00:00,70.37247773125148,86.78179570262533,297.2258368699134,96.0
2025-03-23 13:15:00,84.47155969351418,86.82575728250052,268.9564632955987,96.0
2025-03-23 13:30:00,71.94080838759973,86.86968156726923,255.7823913431209,96.0
2025-03-23 13:45:00,78.96943267193868,86.91356831693452,278.4614708401757,95.0
2025-03-23 14:00:00,80.37793312441752,86.95741729170454,250.17931767648403,95.0
2025-03-23 14:15:00,85.25774424893758,87.00122825199385,348.00616565940317,95.0
2025-03-23 14:30:00,64.37553192251858,87.04500095842467,307.80140145009415,95.0
2025-03-23 14:45:00,85.86757851494583,87.08873517182828,302.47133694814625,95.0
2025-03-23 15:00:00,78.53633885957522,87.13243065324626,297.67022055089853,95.0
2025-03-23 15:15:00,87.02127990383721,87.17608716393183,305.8558683151768,96.0
2025-03-23 15:30:00,70.17246257637487,87.21970446535111,334.9250286167759,96.0
2025-03-23 15:45:00,64.82006349768491,87.2632823191845,290.78811058136756,96.0
2025-03-23 16:00:00,63.80327382642783,87.3068204873279,268.57077128202445,96.0
2025-03-23 16:15:00,68.97941063531577,87.35031873189408,349.6979372308559,96.0
2025-03-23 16:30:00,82.7648679105649,87.3937768152139,335.48448008868337,97.0
2025-03-23 16:45:00,67.08647234953386,87.43719449983772,297.28579696267883,97.0
2025-03-23 17:00:00,65.86814330851864,87.48057154853656,382.4002178796561,97.0
2025-03-23 17:15:00,87.68175451166593,87.52390772430354,348.82136288951193,97.0
2025-03-23 17:30:00,73.85329754550493,87.56720279035507,293.9956312049324,97.0
2025-03-23 17:45:00,60.29148515716211,87.61045651013217,289.5193452854283,97.0
2025-03-23 18:00:00,89.77923077788847,87.6536686473018,317.09993621056316,97.0
2025-03-23 18:15:00,66.9220865038898,87.69683896575808,331.9232649993758,97.0
2025-03-23 18:30:00,60.14792006780469,87.73996722962367,385.66663294248656,96.0
2025-03-23 18:45:00,70.97662805185162,87.78305320325099,298.6255931269307,95.0
2025-03-23 19:00:00,67.3350212685203,87.8260966512235,324.71716183654974,95.0
2025-03-23 19:15:00,72.36848574734339,87.86909733835708,370.02103559198156,95.0
2025-03-23 19:30:00,79.92780148826654,87.91205502970118,287.347785786481,95.0
2025-03-23 19:45:00,66.90710039251991,87.95496949054022,368.19607527639056,96.0
2025-03-23 20:00:00,63.41415643565227,87.99784048639482,259.871798547015,96.0
2025-03-23 20:15:00,68.95946018542517,88.04066778302307,298.6438866939385,96.0
2025-03-23 20:30:00,68.90117965833373,88.08345114642185,266.7764810964412,95.0
2025-03-23 20:45:00,71.6538434353318,88.12619034282805,252.29687362848057,95.0
2025-03-23 21:00:00,60.67240110859518,88.16888513871993,321.21727833039614,95.0
2025-03-23 21:15:00,77.2428298030841,88.2115353008183,371.9938843294982,96.0
2025-03-23 21:30:00,77.09093239706945,88.2541405960879,290.206069972847,96.0
2025-03-23 21:45:00,82.33646520357667,88.29670079173856,269.2850520483927,96.0
2025-03-23 22:00:00,63.84183502024587,88.33921565522657,354.02769046652077,96.0
2025-03-23 22:15:00,80.39332753664114,88.38168495425587,290.88609239155454,96.0
2025-03-23 22:30:00,82.28010734263334,88.42410845677941,354.9264415520379,96.0
2025-03-23 22:45:00,82.75626315357968,88.46648593100034,297.8903405848847,96.0
2025-03-23 23:00:00,75.12168364841536,88.50881714537329,277.7728896957943,96.0
2025-03-23 23:15:00,89.07680641206508,88.55110186860564,256.99772634854287,96.0
2025-03-23 23:30:00,77.58711697326729,88.59333986965885,272.23639276215255,95.0
2025-03-23 23:45:00,76.7066890010759,88.6355309177496,276.9577096598092,95.0
2025-03-24 00:00:00,74.40048723602402,88.67767478235116,266.8376233947791,94.0
2025-03-24 00:15:00,75.09223957774277,88.71977123319458,285.3920372702816,94.0
2025-03-24 00:30:00,84.52163192348243,88.76182004026997,298.5049781936144,94.0
2025-03-24 00:45:00,68.14061224191816,88.80382097382778,321.48409554336854,94.0
2025-03-24 01:00:00,62.309601413030734,88.84577380438003,316.70841775654645,95.0
2025-03-24 01:15:00,89.52079638034098,88.88767830270154,306.70957608901347,95.0
2025-03-24 01:30:00,80.13812870361551,88.92953423983126,292.49888412690126,95.0
2025-03-24 01:45:00,88.10533869879453,88.97134138707344,315.94609367279963,95.0
2025-03-24 02:00:00,82.49575341996899,89.0130995159989,261.5349885246602,95.0
2025-03-24 02:15:00,81.14985858536198,89.05480839844634,315.859357376567,95.0
2025-03-24 02:30:00,89.84780628770355,89.09646780652349,279.3316745699752,95.0
2025-03-24 02:45:00,73.1153948760031,89.13807751260842,286.54626856115203,94.0
2025-03-24 03:00:00,68.04986748711849,89.17963728935075,295.54493906906316,95.0
2025-03-24 03:15:00,67.03995518667647,89.22114690967295,275.62898916386825,95.0
2025-03-24 03:30:00,72.51885994507722,89.26260614677149,312.70119208464416,94.0
2025-03-24 03:45:00,88.77035748374023,89.30401477411814,264.2052042047957,95.0
2025-03-24 04:00:00,77.84281403227395,89.34537256546125,386.1106700451975,94.0
2025-03-24 04:15:00,74.93737177601002,89.38667929482682,323.25409880662716,93.0
2025-03-24 04:30:00,84.2376517043763,89.42793473651996,354.8200496527013,94.0
2025-03-24 04:45:00,64.78244257589265,89.46913866512593,316.0653298996041,94.0
2025-03-24 05:00:00,81.88788861024473,89.5102908555115,301.7007896915481,92.0
2025-03-24 05:15:00,77.44813776139661,89.55139108282611,260.20348210010224,93.0
2025-03-24 05:30:00,61.79452395577096,89.59243912250314,384.41535705590644,93.0
2025-03-24 05:45:00,82.02308256294535,89.63343475026107,346.0385735341054,93.0
2025-03-24 06:00:00,74.78350690543948,89.6743777421048,357.9578869202689,92.0
2025-03-24 06:15:00,78.68758588266701,89.7152678743268,370.137017542286,92.0
2025-03-24 06:30:00,89.55573408074213,89.75610492350839,319.69564661277013,91.0
2025-03-24 06:45:00,85.25269351210125,89.79688866652087,381.6164525830934,91.0
2025-03-24 07:00:00,76.5642073523157,89.83761888052686,343.6307237602298,91.0
2025-03-24 07:15:00,70.65704843698164,89.87829534298143,334.7192713353206,91.0
2025-03-24 07:30:00,82.02319589687602,89.91891783163335,363.5653387063371,91.0
2025-03-24 07:45:00,80.22615153399293,89.95948612452628,325.6554292599988,91.0
2025-03-24 08:00:00,64.70598849033077,90.0,289.21181666967834,91.0
2025-03-24 08:15:00,89.76926199778268,90.04045923669165,310.73614674592864,91.0
2025-03-24 08:30:00,80.29479518826646,90.08086361353685,281.51714990347295,91.0
2025-03-24 08:45:00,78.06824618045418,90.12121290977105,384.9587285511857,91.0
2025-03-24 09:00:00,60.608213159394595,90.16150690493059,309.2214400826109,91.0
2025-03-24 09:15:00,84.29633742319645,90.20174537885399,270.30781488328347,91.0
2025-03-24 09:30:00,63.51397749602986,90.24192811168312,333.29972494765696,92.0
2025-03-24 09:45:00,72.20022670708454,90.28205488386443,289.5171748340436,91.0
2025-03-24 10:00:00,86.19795402175441,90.32212547615013,370.4439438630889,91.0
2025-03-24 10:15:00,71.84595289089174,90.36213966959937,282.9069720689522,91.0
2025-03-24 10:30:00,89.22877927947496,90.40209724557948,251.82541855637257,90.0
2025-03-24 10:45:00,61.965672728944746,90.44199798576714,360.55543179980657,90.0
2025-03-24 11:00:00,86.93494748220745,90.48184167214956,362.4187567142002,89.0
2025-03-24 11:15:00,77.10106706812797,90.52162808702568,296.5602440170489,90.0
2025-03-24 11:30:00,61.994172345846515,90.56135701300735,381.39972758268107,90.0
2025-03-24 11:45:00,76.62789375192784,90.60102823302061,356.10591217657816,90.0
2025-03-24 12:00:00,77.04050941594049,90.64064153030672,372.8910421913866,90.0
2025-03-24 12:15:00,83.19526248628696,90.68019668842346,334.25901938939217,90.0
2025-03-24 12:30:00,89.69103299870977,90.71969349124625,311.65044277780464,90.0
2025-03-24 12:45:00,89.24047560538338,90.75913172296937,376.37274926583643,90.0
2025-03-24 13:00:00,61.12087002983928,90.79851116810713,304.8773492538289,90.0
2025-03-24 13:15:00,74.8289040644156,90.83783161149503,331.538079811835,90.0
2025-03-24 13:30:00,78.03511720828232,90.87709283829098,314.025768132829,90.0
2025-03-24 13:45:00,66.39260432596913,90.91629463397638,340.8264106579319,90.0
2025-03-24 14:00:00,66.84746267468053,90.95543678435743,308.55941629318795,89.0
2025-03-24 14:15:00,79.78470387864766,90.99451907556616,361.9091637050499,90.0
2025-03-24 14:30:00,62.123927120843064,91.0335412940617,324.81185702108496,89.0
2025-03-24 14:45:00,70.63010797232414,91.07250322663143,328.4118690583257,88.0
2025-03-24 15:00:00,68.78043023351067,91.11140466039204,378.44202326652265,88.0
2025-03-24 15:15:00,73.92507992299393,91.15024538279087,292.06565543231557,88.0
2025-03-24 15:30:00,76.69746960471468,91.18902518160695,380.51865651746897,89.0
2025-03-24 15:45:00,62.807772639790315,91.22774384495216,378.3972573665395,88.0
2025-03-24 16:00:00,80.45105328241753,91.26640116127244,385.96873243405344,88.0
2025-03-24 16:15:00,86.38863775282427,91.30499691934894,357.2222965907682,88.0
2025-03-24 16:30:00,85.01833011160241,91.34353090829912,360.5317468983144,88.0
2025-03-24 16:45:00,82.01075623289802,91.38200291757796,333.513241021626,88.0
2025-03-24 17:00:00,65.6930872512779,91.4204127369791,312.9521347649519,88.0
2025-03-24 17:15:00,89.25909014715828,91.45876015663596,305.3814119110373,88.0
2025-03-24 17:30:00,67.1879268927,91.4970449670229,314.3182007065466,88.0
2025-03-24 17:45:00,68.54029575424082,91.53526695895638,356.64200732951355,89.0
2025-03-24 18:00:00,63.223128187899746,91.57342592359612,296.45023712397676,88.0
2025-03-24 18:15:00,82.0740225820166,91.61152165244614,278.11679395512783,88.0
2025-03-24 18:30:00,78.14602910330058,91.64955393735605,389.54988295973544,89.0
2025-03-24 18:45:00,67.27575314107048,91.68752257052205,319.5403930969163,90.0
2025-03-24 19:00:00,79.66614665853989,91.72542734448818,324.8677960956484,89.0
2025-03-24 19:15:00,65.8550981023225,91.76326805214735,301.4190729117033,90.0
2025-03-24 19:30:00,63.468801531220365,91.80104448674257,282.6701663717895,91.0
2025-03-24 19:45:00,61.00727026403838,91.83875644186797,343.7942730464662,90.0
2025-03-24 20:00:00,66.41654478621572,91.87640371147003,356.9731196893014,90.0
2025-03-24 20:15:00,81.03407365835992,91.91398608984866,330.6390056791522,91.0
2025-03-24 20:30:00,76.33159662116196,91.95150337165833,308.7897312668574,91.0
2025-03-24 20:45:00,74.82673197885927,91.98895535190917,367.68193677688953,91.0
2025-03-24 21:00:00,70.27118991287331,92.02634182596812,362.7049256503775,91.0
2025-03-24 21:15:00,81.17603394580242,92.06366258956004,272.7154617778435,91.0
2025-03-24 21:30:00,69.65532859786506,92.10091743876882,373.0647895991069,91.0
2025-03-24 21:45:00,64.3032080909943,92.13810617003851,377.76516921632344,92.0
2025-03-24 22:00:00,81.86717801088795,92.1752285801744,371.5048975203813,92.0
2025-03-24 22:15:00,88.93285442470642,92.21228446634419,294.90466572299914,93.0
2025-03-24 22:30:00,80.0021574357728,92.249273626079,306.77468691053843,92.0
2025-03-24 22:45:00,78.32795477592083,92.28619585727458,270.77867840829003,91.0
2025-03-24 23:00:00,81.65750386917047,92.32305095819235,293.43168414260464,90.0
2025-03-24 23:15:00,66.10074912853523,92.35983872746053,372.32167570600956,90.0
2025-03-24 23:30:00,77.53737019042165,92.39655896407523,315.1925359279535,90.0
2025-03-24 23:45:00,75.10941090622549,92.43321146740155,263.1477982128646,89.0
2025-03-25 00:00:00,67.07119634557723,92.46979603717467,275.6989949971753,89.0
2025-03-25 00:15:00,75.4344349965419,92.50631247350097,362.0935175112885,89.0
2025-03-25 00:30:00,66.68610967898546,92.54276057685907,274.64637234110654,88.0
2025-03-25 00:45:00,81.35693132487769,92.57914014810098,325.1274181921175,87.0
2025-03-25 01:00:00,76.66970983477407,92.61545098845316,260.51517365552206,87.0
2025-03-25 01:15:00,67.97449576465692,92.6516928995176,324.2716189719689,88.0
2025-03-25 01:30:00,64.44773745908316,92.6878656832729,306.91054511090147,88.0
2025-03-25 01:45:00,68.90877800165443,92.7239691420754,319.97612470324947,89.0
2025-03-25 02:00:00,71.65543872030729,92.76000307866018,339.49265198572806,88.0
2025-03-25 02:15:00,88.92401581416604,92.79596729614218,283.4459012789729,88.0
2025-03-25 02:30:00,79.44481107582988,92.83186159801734,358.92643934495004,88.0
2025-03-25 02:45:00,72.33671700134869,92.86768578816353,382.2858601105454,89.0
2025-03-25 03:00:00,63.20681482269029,92.90343967084175,265.63239169516726,89.0
2025-03-25 03:15:00,89.76546085337682,92.93912305069715,298.20985317543364,88.0
2025-03-25 03:30:00,76.478766894865,92.97473573276007,373.11297436951224,87.0
2025-03-25 03:45:00,82.29989523093009,93.01027752244717,377.9963190974654,87.0
2025-03-25 04:00:00,73.40658685481765,93.04574822556242,298.2144815108188,88.0
2025-03-25 04:15:00,62.929330023487225,93.08114764829824,284.592500096436,87.0
2025-03-25 04:30:00,76.89449873630903,93.11647559723647,381.4169345434825,87.0
2025-03-25 04:45:00,63.3537668926154,93.15173187934954,283.5888582081841,87.0
2025-03-25 05:00:00,87.74544512074729,93.18691630200138,324.88456603515857,88.0
2025-03-25 05:15:00,62.229639841937455,93.2220286729486,312.3694088969664,89.0
2025-03-25 05:30:00,77.3861263758268,93.25706880034149,349.77559259284794,89.0
2025-03-25 05:45:00,86.45978313917121,93.29203649272505,256.63256412659285,89.0
2025-03-25 06:00:00,64.58803741209567,93.32693155904008,295.94398667248436,88.0
2025-03-25 06:15:00,62.92643846252835,93.36175380862417,381.25965953963066,89.0
2025-03-25 06:30:00,63.819218195257974,93.39650305121282,295.02617472116606,90.0
2025-03-25 06:45:00,82.02124762859606,93.43117909694037,347.9044107212295,89.0
2025-03-25 07:00:00,65.4831860780778,93.46578175634114,340.2002710359935,88.0
2025-03-25 07:15:00,69.73141027951183,93.50031084035041,331.5853655504459,88.0
2025-03-25 07:30:00,88.60906138309508,93.53476616030548,300.71808847851963,88.0
2025-03-25 07:45:00,67.88687384218122,93.56914752794668,267.60473687900446,88.0
2025-03-25 08:00:00,71.55749907022923,93.6034547554184,280.98170860578114,89.0
2025-03-25 08:15:00,73.62228802898711,93.6376876552701,282.7917963195482,89.0
2025-03-25 08:30:00,68.4865294567863,93.67184604045742,312.5618500451199,89.0
2025-03-25 08:45:00,88.92824108774231,93.70592972434311,298.69008966219155,89.0
2025-03-25 09:00:00,82.66909894239828,93.73993852069803,311.8633941548445,88.0
2025-03-25 09:15:00,62.384069413438645,93.7738722437023,342.9711740119718,89.0
2025-03-25 09:30:00,71.01838034831492,93.80773070794616,275.8801148745134,89.0
2025-03-25 09:45:00,79.97052096073526,93.84151372843111,311.85095772710685,89.0
2025-03-25 10:00:00,63.69853009708081,93.87522112057083,286.3920093125294,89.0
2025-03-25 10:15:00,88.61526150769524,93.90885270019223,348.2799659503734,89.0
2025-03-25 10:30:00,61.73511107583508,93.94240828353647,361.3835964796614,90.0
2025-03-25 10:45:00,78.73979853224508,93.9758876872599,257.1159320469697,90.0
2025-03-25 11:00:00,80.36342287755072,94.00929072843516,286.8671444970507,90.0
2025-03-25 11:15:00,70.45496656616082,94.0426172245521,263.9626937337137,90.0
2025-03-25 11:30:00,75.912003689681,94.0758669935188,267.1435586989918,90.0
2025-03-25 11:45:00,84.98752609353167,94.10903985366258,376.21860801571245,90.0
2025-03-25 12:00:00,70.085976975244,94.14213562373095,279.52443064386574,91.0
2025-03-25 12:15:00,66.47626596997236,94.17515412289268,312.0235437558105,91.0
2025-03-25 12:30:00,62.78608370673651,94.20809517073869,274.1965464630669,90.0
2025-03-25 12:45:00,61.36357842009808,94.2409585872831,338.5136334145611,90.0
