DateTime,Temperature (F),Humidity (%),CO2 (ppm),Fouquieria columnaris,Vitis arizonica
2025-03-22 20:30,82.17532998871089,88.73524710324655,301.2249913070864,101.5,100.5
2025-03-22 20:45,75.55802296492578,73.33567126960055,375.14621374234054,101.5,100.5
2025-03-22 21:00,97.00529958455944,85.91718382443351,251.4334502815189,101.25,100.25
2025-03-22 21:15,93.66679987650865,76.71310344360974,252.71969866740585,101.0,100.0
2025-03-22 21:30,74.29590266732706,76.9436518803612,288.4187214217634,101.0,100.0
2025-03-22 21:45,61.74365855196162,67.17811516563995,338.86780871092697,101.25,100.25
2025-03-22 22:00,72.1907229364439,71.52635685079434,371.4438504093568,101.25,100.25
2025-03-22 22:15,75.92742727671924,66.446196598212,254.72158310570092,101.25,100.25
2025-03-22 22:30,88.19835321805449,82.27353662130538,322.6386418376748,101.25,100.25
2025-03-22 22:45,99.8143392813607,79.21774684236959,337.9078123217076,101.0,100.0
2025-03-22 23:00,74.23659462869838,84.13426014703006,258.5086812761869,101.0,100.0
2025-03-22 23:15,90.50191255141735,78.59635001468374,316.17933763264085,101.0,99.75
2025-03-22 23:30,83.72707666248884,68.315527777326,376.45924950614227,101.0,99.75
2025-03-22 23:45,87.66807194800708,88.57579655224524,299.78966742861877,101.0,99.75
2025-03-23 00:00,66.04509809392322,79.52132490035699,314.7437330391034,101.25,100.0
2025-03-23 00:15,75.95505170904626,74.29011942710343,329.67478818414986,101.25,100.0
2025-03-23 00:30,69.63423590894497,83.32722498005336,269.22486079260347,101.5,100.25
2025-03-23 00:45,73.738240561933,67.63879956976245,315.5787510817377,101.5,100.25
2025-03-23 01:00,80.52512616796008,84.32495913065394,323.586222796092,101.5,100.25
2025-03-23 01:15,86.66498200656287,70.14881486301333,271.7001643473349,101.5,100.25
2025-03-23 01:30,64.23633940227255,62.23967148315582,355.48787519642855,101.75,100.5
2025-03-23 01:45,65.23579802656323,83.48635522493689,266.819163434645,102.0,100.75
2025-03-23 02:00,72.87922425873232,65.72876577960844,283.3008655971632,102.0,100.75
2025-03-23 02:15,86.46257346664974,79.32902894235845,340.3659612538096,102.0,100.75
2025-03-23 02:30,93.86024901082888,68.09358854737019,290.45775571135573,101.75,100.5
2025-03-23 02:45,82.13029379186854,80.56345688071504,263.22898033830256,101.75,100.5
2025-03-23 03:00,94.1780995009802,63.78294872579268,317.495966787417,101.5,100.25
2025-03-23 03:15,75.39351245103045,78.71724258054896,298.91741334251986,101.5,100.25
2025-03-23 03:30,72.67151588473519,65.76056444243306,312.1025792590275,101.5,100.25
2025-03-23 03:45,74.17058702366714,75.10078498051618,274.6329631292736,101.5,100.25
2025-03-23 04:00,66.84327316820396,86.18101941365377,386.00444030471806,101.75,100.5
2025-03-23 04:15,93.16450538007561,74.2626486675603,269.86930346657584,101.5,100.25
2025-03-23 04:30,73.54683383657306,83.16199360820161,290.997335497309,101.5,100.25
2025-03-23 04:45,82.09480301176292,64.39345288418846,319.2812699934099,101.5,100.25
2025-03-23 05:00,83.14205872435332,79.71458363082967,378.22714124380093,101.5,100.25
2025-03-23 05:15,80.8613223758933,64.55941143357344,262.39609539793395,101.5,100.25
2025-03-23 05:30,60.10752258297283,83.05696196323379,336.49461800827976,101.75,100.5
2025-03-23 05:45,99.5338167713128,81.42183146210812,273.4553360038803,101.5,100.25
2025-03-23 06:00,96.21366302646439,72.0721973043738,341.16943106315597,101.25,100.0
2025-03-23 06:15,68.30543444785297,74.10120712112415,329.9361773020368,101.5,100.25
2025-03-23 06:30,71.69957651169699,65.05244570418843,363.00120642978493,101.5,100.25
2025-03-23 06:45,80.80040612289933,79.06562365670283,256.0358968689525,101.5,100.25
2025-03-23 07:00,96.07645490642682,87.38059443931388,266.24674769858945,101.25,100.0
2025-03-23 07:15,99.34523539646892,76.81281376004956,348.7254655549391,101.0,99.75
2025-03-23 07:30,70.30168256616332,69.45469715365108,280.21819526441186,101.25,100.0
2025-03-23 07:45,82.57436171699126,72.2833837236388,250.19556560821704,101.25,100.0
2025-03-23 08:00,92.27874736548716,66.54834845748299,373.2302845683203,101.0,99.75
2025-03-23 08:15,75.77480215811099,73.25281171097834,385.72512142612067,101.0,99.75
2025-03-23 08:30,89.24292143378229,74.85385835025055,289.39490139127196,101.0,99.75
2025-03-23 08:45,66.4427605771686,88.2223537255572,297.9229691923497,101.25,100.0
2025-03-23 09:00,84.02794271334359,72.89712830924894,292.99193607604127,101.25,100.0
2025-03-23 09:15,94.63457833213059,85.86760974331992,340.3949995310483,101.0,99.75
2025-03-23 09:30,99.34086436814222,65.00479624371165,310.25906800732423,100.75,99.5
2025-03-23 09:45,63.17463161512063,76.35511550233662,260.83458071520647,101.0,99.75
2025-03-23 10:00,77.13389098803798,77.72336312371402,338.3372764720019,101.0,99.75
2025-03-23 10:15,68.1817143818571,77.81159364698017,358.303620379608,101.25,100.0
2025-03-23 10:30,78.02545962074939,75.06454125164008,381.59902545842084,101.25,100.0
2025-03-23 10:45,81.91054290515416,83.01441513323276,306.66291055310626,101.25,100.0
2025-03-23 11:00,63.73306841479283,65.18594144481963,261.8859849221936,101.5,100.25
2025-03-23 11:15,71.87443101922717,62.043134763350345,274.90721406871546,101.5,100.25
2025-03-23 11:30,97.10336960608589,64.28159802035921,315.3505124138017,101.25,100.0
2025-03-23 11:45,82.76014925720781,76.89694567442925,346.593097971331,101.25,100.0
2025-03-23 12:00,78.29647990094448,67.49169062908535,341.76487678344256,101.25,100.0
2025-03-23 12:15,90.14103963192458,82.15609276454137,360.44258019566195,101.0,99.75
2025-03-23 12:30,89.67448607368149,61.88567746395505,325.52584790307077,101.0,99.5
2025-03-23 12:45,61.94316131377075,87.2698312337427,366.90751746126926,101.25,99.75
2025-03-23 13:00,88.34789581770984,88.55135851138844,280.5096002539005,101.25,99.75
2025-03-23 13:15,93.56973391220335,83.56953139121138,293.93550407941456,101.0,99.5
2025-03-23 13:30,66.63751536827816,86.33859840572782,267.27449495721254,101.25,99.75
2025-03-23 13:45,91.23991751999829,71.35029269955214,309.86369625313773,101.0,99.5
2025-03-23 14:00,71.46146466916407,64.7878566789304,329.06443213232825,101.0,99.5
2025-03-23 14:15,72.25879013318229,65.99845441255474,314.4552113036525,101.0,99.5
2025-03-23 14:30,86.61045861398732,75.03817291085655,295.39363372153207,101.0,99.5
2025-03-23 14:45,64.45568686430863,79.84156812095432,272.8432098583139,101.25,99.75
2025-03-23 15:00,86.59489795213177,77.06369492468403,350.8386198078202,101.25,99.75
2025-03-23 15:15,95.5142717070489,63.148173022745254,322.23259032942923,101.0,99.5
2025-03-23 15:30,87.85245072941625,81.81723650206337,354.80783379376106,101.0,99.5
2025-03-23 15:45,77.61311506661636,83.66986447278745,336.6339112479562,101.0,99.5
2025-03-23 16:00,77.52857537508899,60.88574735202088,332.7999297106876,101.0,99.5
2025-03-23 16:15,90.60384380957227,73.76695195357401,388.27918244552916,100.75,99.25
2025-03-23 16:30,82.62568004903531,73.13375760962398,366.7530837377237,100.75,99.25
2025-03-23 16:45,63.396166527672705,62.01658232167616,328.0860705586985,101.0,99.5
2025-03-23 17:00,83.30684351445619,65.30307712061406,290.9825064468447,101.0,99.5
2025-03-23 17:15,92.59374811573639,84.44972902346048,276.1351425476547,100.75,99.25
2025-03-23 17:30,73.4826553379044,77.53923325921305,383.89450051308705,100.75,99.25
2025-03-23 17:45,97.10306318301558,66.56712163549652,388.4118802279853,100.5,99.0
2025-03-23 18:00,90.02868001372671,73.75208901595639,380.8467275304357,100.25,98.75
2025-03-23 18:15,82.96255300599857,85.63855967982069,270.56874476012655,100.25,98.75
2025-03-23 18:30,90.06575955171674,63.06874363962726,348.7253171707653,100.0,98.5
2025-03-23 18:45,63.16595842952821,88.66447045532088,339.11317597954104,100.25,98.75
2025-03-23 19:00,94.37556302722446,64.24289892243111,307.6758361265339,100.0,98.5
2025-03-23 19:15,92.86016452802232,68.72238410502267,283.0631294560875,99.75,98.25
2025-03-23 19:30,96.39486638440836,65.44444736377402,366.37421941010945,99.5,98.0
2025-03-23 19:45,65.1452479003752,74.08670229352822,358.14641531577473,99.75,98.25
2025-03-23 20:00,63.27120348375941,69.31686103242701,342.4781199068488,100.0,98.5
2025-03-23 20:15,65.53662291126359,89.65524311170107,338.4482471307133,100.25,98.75
2025-03-23 20:30,75.975148404112,60.46210307369988,366.1719535516105,100.25,98.75
2025-03-23 20:45,76.97227444323968,69.64609578244495,302.8456551550425,100.25,98.75
2025-03-23 21:00,82.48873514923622,77.84088750425508,353.86074007231974,100.25,98.75
2025-03-23 21:15,64.8897419853002,70.20068199979109,292.2493821946495,100.5,99.0
2025-03-23 21:30,68.05598005525484,73.67317842895525,381.4536152751728,100.75,99.25
2025-03-23 21:45,92.46577393136086,72.75660037867334,295.789963305062,100.5,99.0
2025-03-23 22:00,78.71950296226997,62.58694059758006,356.82392545599873,100.5,99.0
2025-03-23 22:15,92.31752837934441,79.47153038925924,352.70240973104467,100.25,98.75
2025-03-23 22:30,60.29705514178452,85.02033816441946,363.16390458121003,100.5,99.0
2025-03-23 22:45,82.06370903929621,75.83482791132782,369.5817646458675,100.5,99.0
2025-03-23 23:00,97.27728592306713,64.48753557723464,335.17624054718766,100.25,98.75
2025-03-23 23:15,83.2870183658348,74.43821938947245,277.8519910637568,100.25,98.75
2025-03-23 23:30,68.24382909781096,60.4238190173328,284.031305794994,100.5,99.0
2025-03-23 23:45,88.7103024911823,87.22442491294635,272.7333212008124,100.5,99.0
2025-03-24 00:00,75.1594339879567,67.21784647674183,354.57825314099813,100.5,99.0
2025-03-24 00:15,86.7353578903784,87.07080328650845,328.89044477044763,100.5,99.0
2025-03-24 00:30,61.17278891575085,77.52318851394365,316.1186341874477,100.75,99.25
2025-03-24 00:45,85.43601437405425,89.49999253193465,374.5853271020048,100.75,99.25
2025-03-24 01:00,61.28791739751696,85.47969206997284,260.92728432811055,101.0,99.5
2025-03-24 01:15,89.79122620567064,60.33266598146663,304.4546196958474,101.0,99.25
2025-03-24 01:30,78.91652008953821,60.4535577177443,270.04736655472425,101.0,99.25
2025-03-24 01:45,64.87017421892214,82.30318842279775,250.3401598267348,101.25,99.5
2025-03-24 02:00,81.70543703154024,75.50386238416638,301.8281515430956,101.25,99.5
2025-03-24 02:15,62.670977729000185,82.6609640145251,320.43762612283365,101.5,99.75
2025-03-24 02:30,86.13459485412163,77.69075647853488,258.25356571914597,101.5,99.75
2025-03-24 02:45,99.84345309471301,66.96843232214597,308.18724385163205,101.25,99.5
2025-03-24 03:00,90.7758934829585,83.59818586297325,280.95342104204695,101.25,99.25
2025-03-24 03:15,82.95096454635298,60.93107613027235,315.6665375349009,101.25,99.25
2025-03-24 03:30,64.10541036843183,84.19539800393976,356.9344901867946,101.5,99.5
2025-03-24 03:45,87.9933629909166,79.95255676551093,309.75928434448645,101.5,99.5
2025-03-24 04:00,86.44671469311724,80.19822693143769,269.9850893764578,101.5,99.5
2025-03-24 04:15,61.96388522491105,61.315831365238715,328.5379707254037,101.75,99.75
2025-03-24 04:30,91.69197207378363,66.29321832874014,268.7864136588278,101.5,99.5
2025-03-24 04:45,80.7486636356202,74.66810374489813,369.0871163845888,101.5,99.5
2025-03-24 05:00,77.03470776799676,73.26194988207958,338.242061690909,101.5,99.5
2025-03-24 05:15,91.52748694405862,60.793966706397015,256.3813908477213,101.5,99.25
2025-03-24 05:30,76.46276892835348,70.07492321932803,323.38297156729493,101.5,99.25
2025-03-24 05:45,79.24105102020614,89.02388364876798,316.723615053419,101.5,99.25
2025-03-24 06:00,67.26515370695299,69.1969203187168,367.658945152321,101.75,99.5
2025-03-24 06:15,72.85275598025714,78.98350943180182,368.09219710725785,101.75,99.5
2025-03-24 06:30,93.82131986250275,80.45078689911016,352.4372924451754,101.5,99.25
2025-03-24 06:45,67.47614995706861,78.70990770424332,365.0912200402808,101.75,99.5
2025-03-24 07:00,76.69164243613376,68.69090000003456,335.4683119661279,101.75,99.5
2025-03-24 07:15,99.56138029581197,77.1506676740547,333.0762917934682,101.5,99.25
2025-03-24 07:30,69.46399246822078,81.12282499270505,298.70785727483553,101.75,99.5
2025-03-24 07:45,96.67329331755316,71.49963568507668,311.05070214021856,101.5,99.25
2025-03-24 08:00,96.73589871222532,68.40911810978949,328.03539069157006,101.25,99.0
2025-03-24 08:15,63.65185368812807,68.24986806916202,313.8123494634913,101.5,99.25
2025-03-24 08:30,78.54610899542064,87.54301079453856,344.1747147927677,101.5,99.25
2025-03-24 08:45,80.08865341291148,79.33428319098192,302.6988987686141,101.5,99.25
2025-03-24 09:00,72.5467580020851,82.57300709218308,346.7156280529194,101.5,99.25
2025-03-24 09:15,61.89358148950948,77.03469281746327,298.027610480152,101.75,99.5
2025-03-24 09:30,69.66742548981591,78.91377359187675,328.1562014893479,102.0,99.5
2025-03-24 09:45,63.82118566221444,68.29557219878723,364.91241806769136,102.25,99.75
2025-03-24 10:00,69.52999622849647,86.78505346219424,359.7454236133267,102.5,99.75
2025-03-24 10:15,92.31164345160624,75.03586276307175,297.98957540401614,102.25,99.5
2025-03-24 10:30,95.79913151544046,84.16055502451262,353.2282033538381,102.0,99.25
2025-03-24 10:45,61.728915683185875,75.54046742758193,308.24577625694917,102.25,99.5
2025-03-24 11:00,72.07787345050876,63.48959742403017,259.4132192693791,102.25,99.5
2025-03-24 11:15,99.22328794377151,63.354676150861266,255.35529724848843,102.0,99.25
2025-03-24 11:30,81.5801929021494,73.92335713432325,372.6256662668086,102.0,99.25
2025-03-24 11:45,85.05237446839425,72.89674727317218,266.3252574068732,102.0,99.25
2025-03-24 12:00,60.221816336276184,87.39888539498719,356.60105034734886,102.25,99.5
2025-03-24 12:15,79.39637773770237,63.95187153464132,304.5627828213751,102.25,99.5
2025-03-24 12:30,99.5331413848955,80.59670349300838,280.4382950450217,102.0,99.25
2025-03-24 12:45,75.00742109931193,87.54421085090138,283.09034291376724,102.0,99.25
2025-03-24 13:00,63.88152634555445,72.33229962530112,321.73104609769774,102.25,99.5
2025-03-24 13:15,78.47635046273794,86.54938801777874,381.80425292281717,102.25,99.5
2025-03-24 13:30,98.52017863969033,64.3293600368065,328.79867705096854,102.0,99.25
2025-03-24 13:45,73.67322454260065,63.160397179140055,322.0229354095647,102.0,99.25
2025-03-24 14:00,91.95690932860053,67.00104969942933,300.53998156902475,101.75,99.0
2025-03-24 14:15,91.95385324852248,75.63583363732594,268.66062757085666,101.5,98.75
2025-03-24 14:30,68.32993186955747,79.3924175063505,267.6150587728114,101.75,99.0
2025-03-24 14:45,77.73470807204848,83.13754217452951,326.8266850338153,101.75,99.0
2025-03-24 15:00,88.6240510061722,82.99652837413633,306.10205422323054,101.75,99.0
2025-03-24 15:15,76.42079141655711,63.35644082614856,295.010777061842,101.75,99.0
2025-03-24 15:30,67.64027821481685,86.2201896499875,282.7724513918067,102.0,99.25
2025-03-24 15:45,98.69977227225674,63.370036735170515,358.91967993256924,101.75,99.0
2025-03-24 16:00,86.03001465905173,86.9343210240282,388.5010193127044,101.75,99.0
2025-03-24 16:15,94.61839406091597,88.72879213721222,288.8512445857063,101.5,98.75
2025-03-24 16:30,61.00969431198575,77.5229937035703,353.2771861440237,101.75,99.0
2025-03-24 16:45,70.67623259164539,80.81689402709769,272.0338742709777,102.0,99.0
2025-03-24 17:00,80.08284401306972,71.09178765784527,349.594959909025,102.0,99.0
2025-03-24 17:15,62.69794540520207,76.51964909878349,287.48834085473413,102.25,99.25
2025-03-24 17:30,99.72133044379167,84.96204492664349,373.68075493648126,102.0,99.0
2025-03-24 17:45,69.45849584792116,64.78496537008336,270.00667163560803,102.25,99.25
2025-03-24 18:00,74.97168729381792,75.05237518707138,323.94334910134813,102.25,99.25
2025-03-24 18:15,68.56047659633386,72.27657228951155,346.71514063188107,102.5,99.5
2025-03-24 18:30,64.21783464421803,85.99156668814292,270.2799814967134,102.75,99.75
2025-03-24 18:45,69.29919142416944,63.9297478756734,351.2138968923448,103.0,99.75
2025-03-24 19:00,72.02440542012819,86.75264518807836,375.75153641474594,103.0,99.75
2025-03-24 19:15,85.37769071597756,67.50813650431469,352.8675155479211,103.0,99.75
2025-03-24 19:30,71.24939125811633,78.1709397546135,297.54289416113284,103.0,99.75
2025-03-24 19:45,74.49107043906305,71.39695267977187,290.304345033204,103.0,99.75
2025-03-24 20:00,60.23771374894119,87.98229484591175,251.42149813914804,103.25,100.0
2025-03-24 20:15,74.62876503709458,65.9258298506084,347.99034996500234,103.25,100.0
2025-03-24 20:30,81.35543926793179,75.07621184856026,386.1886949790218,103.25,100.0
2025-03-24 20:45,66.48063348202123,66.8486712952044,369.2820959143589,103.5,100.25
2025-03-24 21:00,83.897324334415,84.03681174372548,266.1506535184448,103.5,100.25
2025-03-24 21:15,71.72609874508717,68.1316232691454,367.85183724414657,103.5,100.25
2025-03-24 21:30,85.28201979206912,88.60462663700847,334.9189976592731,103.5,100.25
2025-03-24 21:45,61.04786421003375,87.73195694631363,263.1238600780922,103.75,100.5
2025-03-24 22:00,95.503738418711,74.25570827081611,342.29554945416197,103.5,100.25
2025-03-24 22:15,60.64474521693496,60.387934414277595,259.2627480078601,103.75,100.5
2025-03-24 22:30,65.07832124143846,88.96253222933744,253.83673990593178,104.0,100.75
2025-03-24 22:45,91.08649846282408,80.57892360078296,352.2627379992922,103.75,100.5
2025-03-24 23:00,61.83580928808682,74.75937485984655,364.58277713121515,104.0,100.75
2025-03-24 23:15,88.4399477438204,78.12256706855344,300.1537868519322,104.0,100.75
2025-03-24 23:30,98.84184562040515,63.32956682816967,267.1007071530589,103.75,100.5
2025-03-24 23:45,94.86731732569228,64.726122350638,310.61346095824393,103.5,100.25
2025-03-25 00:00,88.40646605282794,79.1673651085297,329.6972214512208,103.5,100.25
2025-03-25 00:15,98.34038972086667,61.46882824671271,327.6438983340295,103.25,100.0
2025-03-25 00:30,77.19253351546328,81.06904572561244,349.44127456371746,103.25,100.0
2025-03-25 00:45,94.91515657287229,87.59336700166551,369.0053595008251,103.0,99.75
2025-03-25 01:00,74.23830671894459,81.2686577902137,386.50183279115873,103.0,99.75
2025-03-25 01:15,97.19054611615387,76.81902428915294,316.16727375547805,102.75,99.5
2025-03-25 01:30,65.95110624968414,83.8261041346062,292.4062351528719,103.0,99.75
2025-03-25 01:45,97.60116059713094,82.45397238054504,294.32948471902654,102.75,99.5
2025-03-25 02:00,93.3086478913285,77.71979908564666,279.4476908721336,102.5,99.25
2025-03-25 02:15,93.84219352785857,65.91069051609658,339.9606854346559,102.25,99.0
2025-03-25 02:30,64.95692039695777,60.23495975397927,309.6240677096206,102.5,99.25
2025-03-25 02:45,83.85947593366947,73.71916657500302,344.0616627796141,102.5,99.25
2025-03-25 03:00,60.655699235037254,67.23123029817586,279.5291728720697,102.75,99.5
2025-03-25 03:15,88.84737464202428,66.81385619718363,337.8853889440058,102.75,99.5
2025-03-25 03:30,60.30950056503616,75.20087961618248,373.92397709354015,103.0,99.75
2025-03-25 03:45,63.39289109780935,71.26183295638076,368.52671962315446,103.25,100.0
2025-03-25 04:00,69.01993641800094,75.12167573147485,386.937710079925,103.5,100.0
2025-03-25 04:15,95.00498135492899,68.07826284984124,317.00009000326526,103.25,99.75
2025-03-25 04:30,74.54305271950453,78.30352079606726,269.9460521294713,103.25,99.75
2025-03-25 04:45,81.59839740850234,78.65959208707254,285.9867175114471,103.25,99.75
2025-03-25 05:00,82.72412855275914,66.26752013564358,363.9641221441538,103.25,99.75
2025-03-25 05:15,69.0185344122384,77.02416726245049,310.91646963141415,103.5,100.0
2025-03-25 05:30,82.88587071937845,73.35647103065847,349.4495950907236,103.5,100.0
2025-03-25 05:45,86.43807180118412,89.08278331347354,346.93809183571324,103.5,100.0
2025-03-25 06:00,71.92981573269319,81.65351058767638,344.9464097891863,103.5,100.0
2025-03-25 06:15,76.74507435920104,65.4567498843557,254.03672036733465,103.5,100.0
2025-03-25 06:30,78.1235569818452,86.46085120765139,344.7688378856353,103.5,100.0
2025-03-25 06:45,97.29402646168326,74.31064544295062,336.93027994071616,103.25,99.75
2025-03-25 07:00,83.4997498991801,85.40570261800875,289.43157193018834,103.25,99.75
2025-03-25 07:15,97.93009486472565,84.92722598830109,253.05611711153423,103.0,99.5
2025-03-25 07:30,82.24139015060588,60.52051721921754,304.7773810167153,103.0,99.5
2025-03-25 07:45,80.02245683396404,67.00985673751993,325.4167509050003,103.0,99.5
2025-03-25 08:00,60.14128843864994,87.33274829593559,354.446917560724,103.25,99.75
2025-03-25 08:15,79.23556175499849,83.09234653762195,369.1244938629367,103.25,99.75
2025-03-25 08:30,97.09819994250607,64.05976672182632,380.2198664198396,103.0,99.5
2025-03-25 08:45,67.93462756106877,66.36877135902493,281.30487623085077,103.25,99.75
